-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                              aten::max         0.00%      23.249ms         0.00%      44.805ms      23.300us       5.697ms         0.00%       5.704ms       2.966us          1923  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       5.697ms         0.00%       5.697ms       2.962us          1923  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       5.642ms         0.00%       5.642ms       1.467us          3846  
                                            aten::index         0.00%      30.493ms         0.00%      54.201ms      29.667us       5.547ms         0.00%       5.555ms       3.040us          1827  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       5.547ms         0.00%       5.547ms       3.036us          1827  
                                       aten::bitwise_or         0.00%      27.289ms         0.00%      51.678ms      13.437us       5.240ms         0.00%       5.246ms       1.364us          3846  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       5.240ms         0.00%       5.240ms       1.363us          3846  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       5.035ms         0.00%       5.035ms       2.756us          1827  
void larfb_restore_v1_R_kernel<float, 16>(long, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       4.965ms         0.00%       4.965ms       1.616us          3072  
void larft_vtv_32<float, 128>(long, long, float cons...         0.00%       0.000us         0.00%       0.000us       0.000us       4.881ms         0.00%       4.881ms       3.178us          1536  
void reset_lowerA_kernel<float, 256>(long, float con...         0.00%       0.000us         0.00%       0.000us       0.000us       4.698ms         0.00%       4.698ms       3.059us          1536  
